Ano de eleição;Cargo;Cor/raça;Detalhe da situação de candidatura;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nacionalidade;Ocupação;Sigla partido;Situação de candidatura;Situação de totalização;UF;Região
2022;Vice-governador;Preta;Deferido;Casado(a);55 a 59 anos;Feminino;Ensino Médio completo;MINAS GERAIS;Brasileira nata;Outros;UP;Apto;Não eleito;MG;SUDESTE
2022;Vice-governador;Preta;Deferido;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;CEARÁ;Brasileira nata;Eletricista e Assemelhados;PCB;Apto;Não eleito;CE;NORDESTE
2022;Vice-governador;Preta;Deferido;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;MARANHÃO;Brasileira nata;Fotógrafo e Assemelhados;PCB;Apto;Não eleito;MA;NORDESTE
2022;Vice-governador;Preta;Deferido;Divorciado(a);35 a 39 anos;Feminino;Ensino Médio completo;SANTA CATARINA;Brasileira nata;Empresário;PSB;Apto;2º turno;SC;SUL
2022;Vice-governador;Preta;Deferido;Divorciado(a);35 a 39 anos;Feminino;Ensino Médio completo;SANTA CATARINA;Brasileira nata;Empresário;PSB;Apto;Não eleito;SC;SUL
2022;Vice-governador;Preta;Deferido;Divorciado(a);35 a 39 anos;Feminino;Superior completo;PARANÁ;Brasileira nata;Advogado;PDT;Apto;Não eleito;PR;SUL
2022;Vice-governador;Preta;Deferido;Divorciado(a);40 a 44 anos;Feminino;Superior completo;MINAS GERAIS;Brasileira nata;Outros;PSOL;Apto;Não eleito;MG;SUDESTE
2022;Vice-governador;Preta;Deferido;Divorciado(a);45 a 49 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Servidor Público Municipal;SOLIDARIEDADE;Apto;Não eleito;RS;SUL
2022;Vice-governador;Preta;Deferido;Divorciado(a);45 a 49 anos;Feminino;Superior incompleto;RIO DE JANEIRO;Brasileira nata;Servidor Público Municipal;PSTU;Apto;Não eleito;RJ;SUDESTE
2022;Vice-governador;Preta;Deferido;Divorciado(a);55 a 59 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Servidor Público Civil Aposentado;PSTU;Apto;Não eleito;RS;SUL
2022;Vice-governador;Preta;Deferido;Separado(a) judicialmente;50 a 54 anos;Feminino;Superior completo;PIAUÍ;Brasileira nata;Professor de Ensino Médio;PSOL;Apto;Não eleito;PI;NORDESTE
2022;Vice-governador;Preta;Deferido;Separado(a) judicialmente;55 a 59 anos;Feminino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Professor de Ensino Fundamental;PSTU;Apto;Não eleito;RN;NORDESTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);30 a 34 anos;Feminino;Superior completo;PERNAMBUCO;Brasileira nata;Estudante, Bolsista, Estagiário e Assemelhados;PCB;Apto;Não eleito;PE;NORDESTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);30 a 34 anos;Feminino;Superior incompleto;AMAPÁ;Brasileira nata;Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);PSTU;Apto;Não eleito;AP;NORTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);30 a 34 anos;Feminino;Superior incompleto;RIO DE JANEIRO;Brasileira nata;Estudante, Bolsista, Estagiário e Assemelhados;UP;Apto;Não eleito;RJ;SUDESTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);30 a 34 anos;Masculino;Superior completo;BAHIA;Brasileira nata;Advogado;PCB;Apto;Não eleito;BA;NORDESTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);30 a 34 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Advogado;PSOL;Apto;Não eleito;SE;NORDESTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);35 a 39 anos;Feminino;Ensino Fundamental incompleto;SERGIPE;Brasileira nata;Dona de Casa;UP;Apto;Não eleito;SE;NORDESTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);40 a 44 anos;Feminino;Superior completo;PERNAMBUCO;Brasileira nata;Outros;REDE;Apto;Não eleito;PE;NORDESTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;MARANHÃO;Brasileira nata;Outros;PSTU;Apto;Não eleito;MA;NORDESTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);50 a 54 anos;Feminino;Superior completo;MARANHÃO;Brasileira nata;Pedagogo;PSOL;Apto;Não eleito;MA;NORDESTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);55 a 59 anos;Feminino;Superior completo;SÃO PAULO;Brasileira nata;Servidor Público Civil Aposentado;NOVO;Apto;Não eleito;SP;SUDESTE
2022;Vice-governador;Preta;Deferido;Solteiro(a);65 a 69 anos;Feminino;Superior completo;PARÁ;Brasileira nata;Servidor Público Municipal;PSTU;Apto;Não eleito;PA;NORTE
2022;Vice-presidente;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Sacerdote ou Membro de Ordem ou Seita Religiosa;PTB;Apto;Não eleito;BR;BR
2022;Vice-presidente;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Médico;PSB;Apto;2º turno;BR;BR
2022;Vice-presidente;Branca;Deferido;Casado(a);70 a 74 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Médico;PSB;Apto;Eleito;BR;BR
2022;Vice-presidente;Branca;Deferido;Casado(a);75 a 79 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Economista;DC;Apto;Não eleito;BR;BR
2022;Vice-presidente;Branca;Deferido;Casado(a);75 a 79 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Professor de Ensino Superior;UNIÃO;Apto;Não eleito;BR;BR
2022;Vice-presidente;Branca;Deferido;Divorciado(a);65 a 69 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Militar Reformado;PL;Apto;2º turno;BR;BR
2022;Vice-presidente;Branca;Deferido;Divorciado(a);65 a 69 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Militar Reformado;PL;Apto;Não eleito;BR;BR
2022;Vice-presidente;Branca;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Administrador;NOVO;Apto;Não eleito;BR;BR
2022;Vice-presidente;Branca;Deferido;Solteiro(a);55 a 59 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Publicitário;PSDB;Apto;Não eleito;BR;BR
2022;Vice-presidente;Indígena;Deferido;Solteiro(a);35 a 39 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Professor de Ensino Fundamental;PSTU;Apto;Não eleito;BR;BR
2022;Vice-presidente;Preta;Deferido;Casado(a);35 a 39 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Odontólogo;UP;Apto;Não eleito;BR;BR
2022;Vice-presidente;Preta;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Servidor Público Federal;PDT;Apto;Não eleito;BR;BR
2022;Vice-presidente;Preta;Deferido;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Jornalista e Redator;PCB;Apto;Não eleito;BR;BR
2018;Governador;Amarela;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;GOIÁS;Brasileira nata;Professor de Ensino Superior;PSOL;Apto;Não eleito;GO;CENTRO-OESTE
2018;Governador;Amarela;Deferido;Casado(a);55 a 59 anos;Masculino;Superior incompleto;TOCANTINS;Brasileira (naturalizada);Empresário;PSB;Apto;Não eleito;TO;NORTE
2018;Governador;Branca;Deferido;Casado(a);30 a 34 anos;Feminino;Superior completo;ACRE;Brasileira nata;Professor de Ensino Fundamental;REDE;Apto;Não eleito;AC;NORTE
2018;Governador;Branca;Deferido;Casado(a);30 a 34 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Professor de Ensino Superior;PSOL;Apto;Não eleito;AL;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);30 a 34 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Advogado;PMN;Apto;Não eleito;SE;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Governador;MDB;Apto;Eleito;AL;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Advogado;NOVO;Apto;Não eleito;DF;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;GOIÁS;Brasileira nata;Deputado;MDB;Apto;Não eleito;GO;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Empresário;PSD;Apto;Eleito;PR;SUL
2018;Governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Empresário;PSL;Apto;Não eleito;PI;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Odontólogo;PDT;Apto;Não eleito;RJ;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Engenheiro;SOLIDARIEDADE;Apto;Não eleito;RN;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Professor de Ensino Superior;PMN;Apto;Não eleito;SP;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Servidor Público Municipal;PRTB;Apto;Não eleito;SP;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior incompleto;SANTA CATARINA;Brasileira nata;Outros;PATRIOTA;Apto;Não eleito;SC;SUL
2018;Governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;PARANÁ;Brasileira nata;Professor de Ensino Médio;PCO;Apto;Não eleito;PR;SUL
2018;Governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;AMAPÁ;Brasileira nata;Senador;DEM;Apto;Não eleito;AP;NORTE
2018;Governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;ACRE;Brasileira nata;Senador;PP;Apto;Eleito;AC;NORTE
2018;Governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;MATO GROSSO;Brasileira nata;Servidor Público Federal;REDE;Apto;Não eleito;MT;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Deputado;MDB;Apto;Não eleito;PR;SUL
2018;Governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Deputado;PSDB;Apto;Não eleito;PI;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Servidor Público Federal;DC;Apto;Não eleito;SP;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;RIO DE JANEIRO;Brasileira nata;Professor de Ensino Superior;PT;Apto;Não eleito;RJ;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Engenheiro;PSL;Apto;Não eleito;AL;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Deputado;PSB;Apto;Não eleito;AM;NORTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Advogado;MDB;Apto;2º turno;DF;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Advogado;MDB;Apto;Eleito;DF;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;GOIÁS;Brasileira nata;Advogado;PSDB;Apto;Não eleito;GO;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Professor de Ensino Médio;PSTU;Apto;Não eleito;PR;SUL
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;PERNAMBUCO;Brasileira nata;Governador;PSB;Apto;Eleito;PE;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;PERNAMBUCO;Brasileira nata;Médico;REDE;Apto;Não eleito;PE;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Administrador;DEM;Apto;2º turno;RJ;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Administrador;DEM;Apto;Não eleito;RJ;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Deputado;PSD;Apto;Não eleito;RJ;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Outros;NOVO;Apto;Não eleito;RS;SUL
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Feminino;Superior completo;PARANÁ;Brasileira nata;Empresário;PP;Apto;Não eleito;PR;SUL
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;CEARÁ;Brasileira nata;Agrônomo;PT;Apto;Eleito;CE;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Contador;PTB;Apto;Não eleito;ES;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;MATO GROSSO;Brasileira nata;Empresário;DEM;Apto;Eleito;MT;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Professor de Ensino Fundamental;PT;Apto;Não eleito;MS;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;PARÁ;Brasileira nata;Vereador;PSOL;Apto;Não eleito;PA;NORTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Advogado;PSC;Apto;Não eleito;PI;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Advogado;NOVO;Apto;Não eleito;RJ;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Advogado;PSC;Apto;2º turno;RJ;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Advogado;PSC;Apto;Eleito;RJ;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Professor de Ensino Superior;PSOL;Apto;Não eleito;RN;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Militar Reformado;PSL;Apto;2º turno;RO;NORTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Militar Reformado;PSL;Apto;Eleito;RO;NORTE
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Bombeiro Militar;PSL;Apto;2º turno;SC;SUL
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Bombeiro Militar;PSL;Apto;Eleito;SC;SUL
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Deputado;PSD;Apto;2º turno;SC;SUL
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Deputado;PSD;Apto;Não eleito;SC;SUL
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Empresário;MDB;Apto;Não eleito;SC;SUL
2018;Governador;Branca;Deferido;Casado(a);50 a 54 anos;Masculino;Superior incompleto;MINAS GERAIS;Brasileira nata;Deputado;MDB;Apto;Não eleito;MG;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Feminino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Professor de Ensino Superior;PSOL;Apto;Não eleito;DF;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Feminino;Superior completo;MARANHÃO;Brasileira nata;Advogado;PSL;Apto;Não eleito;MA;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;TOCANTINS;Brasileira nata;Governador;PHS;Apto;Eleito;TO;NORTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Servidor Público Federal;PSB;Apto;2º turno;DF;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Servidor Público Federal;PSB;Apto;Não eleito;DF;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Outros;PSB;Apto;Eleito;ES;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Advogado;PSOL;Apto;Não eleito;MS;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Deputado;MDB;Apto;Não eleito;MS;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Engenheiro;PV;Apto;Não eleito;MS;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Professor de Ensino Médio;PSOL;Apto;Não eleito;PR;SUL
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;PERNAMBUCO;Brasileira nata;Advogado;PROS;Apto;Não eleito;PE;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Governador;PSD;Apto;Não eleito;RN;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Jornalista e Redator;PDT;Apto;Não eleito;RS;SUL
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Sociólogo;PT;Apto;Não eleito;RS;SUL
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Advogado;PT;Apto;Não eleito;SC;SUL
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Governador;PSD;Apto;2º turno;SE;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Governador;PSD;Apto;Eleito;SE;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Senador;PSDB;Apto;Não eleito;SE;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Governador;PSB;Apto;2º turno;SP;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Governador;PSB;Apto;Não eleito;SP;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Trabalhador Metalúrgico e Siderúrgico;PT;Apto;Não eleito;SP;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;TOCANTINS;Brasileira nata;Advogado;PSL;Apto;Não eleito;TO;NORTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior incompleto;MATO GROSSO DO SUL;Brasileira nata;Governador;PSDB;Apto;2º turno;MS;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior incompleto;MATO GROSSO DO SUL;Brasileira nata;Governador;PSDB;Apto;Eleito;MS;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Senador;PSD;Apto;Não eleito;AM;NORTE
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;CEARÁ;Brasileira nata;Militar Reformado;PSDB;Apto;Não eleito;CE;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Economista;PT;Apto;Não eleito;DF;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Policial Militar;DEM;Apto;Não eleito;DF;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Deputado;PSL;Apto;Não eleito;ES;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;MATO GROSSO;Brasileira nata;Veterinário;PR;Apto;Não eleito;MT;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Economista;PRTB;Apto;Não eleito;PR;SUL
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Professor de Ensino Superior;REDE;Apto;Não eleito;PR;SUL
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Professor de Ensino Superior;REDE;Apto;Não eleito;SC;SUL
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Empresário;PSDB;Apto;2º turno;SP;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;SÃO PAULO;Brasileira nata;Empresário;PSDB;Apto;Eleito;SP;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);60 a 64 anos;Masculino;Superior incompleto;SÃO PAULO;Brasileira nata;Empresário;MDB;Apto;Não eleito;SP;SUDESTE
2018;Governador;Branca;Deferido;Casado(a);65 a 69 anos;Feminino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Químico;PROS;Apto;Não eleito;DF;CENTRO-OESTE
2018;Governador;Branca;Deferido;Casado(a);65 a 69 anos;Feminino;Superior completo;MARANHÃO;Brasileira nata;Aposentado (Exceto Servidor Público);MDB;Apto;Não eleito;MA;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);65 a 69 anos;Feminino;Superior completo;RORAIMA;Brasileira nata;Governador;PP;Apto;Não eleito;RR;NORTE
2018;Governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;BAHIA;Brasileira nata;Administrador;DEM;Apto;Não eleito;BA;NORDESTE
2018;Governador;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Militar Reformado;PRP;Apto;Não eleito;DF;CENTRO-OESTE
